id,lga_id,ward_name
1,1,Umuogor
2,1,Uratta
3,1,Ariaria Market
4,1,St. Eugenes by Okigwe Rd
5,1,Osusu I
6,1,Osusu II
7,1,Eziama
8,1,Old Aba Gra
9,1,Industrial Area
10,1,Umuola
11,1,Ogbor I
12,1,Ogbor II
13,2,Eziukwu
14,2,Asa
15,2,Enyimba
16,2,Igwebuike
17,2,Ngwa
18,2,Ohazu II
19,2,Ohazu I
20,2,Aba River
21,2,Ekeoha
22,2,Mosque
23,2,Gloucester
24,2,Aba Town Hall
25,3,Ohafor II
26,3,Ohafor I
27,3,Ohaeke
28,3,Ovukwu
29,3,Eleoha Ihechiowa
30,3,Ikwun Ihechiowa
31,3,Arochukwu III
32,3,Ututu
33,3,Arochukwu II
34,3,Arochukwu I
35,3,Isu
36,4,Itumbauzo
37,4,Bende
38,4,Umu - Imenyi
39,4,Uzuakoli
40,4,Ozuitem
41,4,Umuhu / Ezechi
42,4,Amankalu/Akoliufu
43,4,Ugwueke/Ezeukwu
44,4,Igbere 'B'
45,4,Igbere 'A'
46,4,Item C
47,4,Item A
48,4,Item B
49,5,Oloko II
50,5,Usaka
51,5,Ariam
52,5,Oboro III
53,5,Oboro IV
54,5,Oboro II
55,5,Ibere I
56,5,Ibere II
57,5,Oboro I
58,5,Oloko I
59,6,Amasaa Nsulu
60,6,Umunna Nsulu
61,6,Umuoha
62,6,Isiala Nsulu
63,6,Ngwa Ukwu II
64,6,Ngwa Ukwu I
65,6,Amapu Ntigha
66,6,Mbawsi / Umuomainta
67,6,Amasaa Ntigha
68,6,Ihie
69,7,Mbutu Ukwu
70,7,Amaise / Amaise Anaba
71,7,Ngwaobi
72,7,Mbutu Ngwa
73,7,Ovungwu
74,7,Okporo Ahaba
75,7,Ovuokwu
76,7,Omoba
77,7,Ehina Guru Osokwa
78,7,Akunekpu Eziama Na Obuba
79,8,Imenyi
80,8,Ezere
81,8,Isiala Amawu
82,8,Isu Amawu
83,8,Ogunduasa
84,8,Umunnekwu
85,8,Achara / Mgbugwu
86,8,Ikeagha I
87,8,Umuanyi / Absu
88,8,Ikeagha II
89,9,Mgboko Umuanunu
90,9,Mgboko Itungwa
91,9,Maboko Amairi
92,9,Ahiaba
93,9,Abayi  II
94,9,Akumaimo
95,9,Abayi  I
96,9,Ntighauzo Amairi
97,9,Ibeme
98,9,Ndiarata / Amairinabua
99,9,Alaukwu Ohanze
100,10,Isiama Ohafia
101,10,Ebem Ohafia
102,10,Ania Ohafia
103,10,Ohafor Ohafia
104,10,Okamu Ohafia
105,10,Ndi Agbo Nkporo
106,10,Ndi Etiti Nkporo
107,10,Ndi Elu Nkporo
108,10,Agboji Abiriba
109,10,Amaeke Abiriba
110,10,Amaogudu Abiriba
111,11,Amaitolu Mbutu Umuojima
112,11,Amasator
113,11,Amavo
114,11,Urtta
115,11,Amator
116,11,Oso - Okwa
117,11,Ama - Asaa
118,11,Aro - Ngwa
119,11,Umunneise
120,11,Okpor - Umuobo
121,12,Ward Eight
122,12,Ward Nine
123,12,Ward Ten
124,12,Ward Seven
125,12,Ward Five
126,12,Ward One
127,12,Ward Six
128,12,Ward Four
129,12,Ward Two
130,12,Ward Three
131,13,Akwete
132,13,Ikwueke East
133,13,Umuigube Achara
134,13,Obohia
135,13,Ikwuorie
136,13,Ikwueke  West
137,13,Nkporobe/Ohuru
138,13,Ikwuriator East
139,13,Ikwuriator West
140,13,Azumini
141,14,Asa North
142,14,Ogwe
143,14,Obokwe
144,14,Obuzor
145,14,Ipu  East
146,14,Asa South
147,14,Ipu South
148,14,Ipu West
149,14,Ozaa  West
150,14,Ozaa Ukwu
151,15,Umuhu
152,15,Afugiri
153,15,Nkwoachara
154,15,Nkwoegwu
155,15,Umuahia Urban  III
156,15,Ndume
157,15,Isingwu
158,15,Ibeku East I
159,15,Umuahia Urban II
160,15,Ibeku West
161,15,Ibeku East II
162,15,Umuahia Urban  I
163,16,Ezeleke/Ogbodiukwu
164,16,Ahiaukwu  II
165,16,Ahiaukwu  I
166,16,Ohiaocha
167,16,Old Umuahia
168,16,Amakama
169,16,Ubakala  'A'
170,16,Ubakala  'B'
171,16,Nsirimo
172,16,Omaegwu
173,17,Umuchieze  II
174,17,Umuchieze  III
175,17,Obinolu/Obiagu/La
176,17,Eziama - Agbo
177,17,Mbala/Achara
178,17,Ndiawa/Umuelem/I
179,17,Ezingodo
180,17,Ubahu/Akawa/Arokpa
181,17,Umuchieze I
182,17,Eziama - Ugwu
183,17,Umuaku
184,17,Amuda
185,276,Gawu
186,276,Gurdi
187,276,Nuku
188,276,Abaji North East
189,276,Rimba Ebagi
190,276,Abaji Central
191,276,Alu Mamagi
192,276,Agyana/Pandagi
193,276,Yaba
194,276,Abaji South East
195,277,Kubwa
196,277,Usama
197,277,Dutse Alhaji
198,277,Kurudu
199,277,Bwari Central
200,277,Shere
201,277,Ushafa
202,277,Byazhin
203,277,Igu
204,277,Kawu
205,278,Gwagwalada Centre
206,278,Kutunku
207,278,Staff Quarters
208,278,Paiko
209,278,Tungan Maje
210,278,Gwako
211,278,Zuba
212,278,Ikwa
213,278,Ibwa
214,278,Dobi
215,279,Chibiri
216,279,Kuje
217,279,Gaube
218,279,Kwaku
219,279,Kabi
220,279,Gudun Karya
221,279,Kujekwa
222,279,Yenche
223,279,Gwargwada
224,279,Rubochi
225,280,Ashara
226,280,Wako
227,280,Yebu
228,280,Gumbo
229,280,Yangoji
230,280,Pai
231,280,Kwali Ward
232,280,Kilankwa
233,280,Dafa
234,280,Kundu
235,281,Kashi
236,281,Garki
237,281,City Centre
238,281,Wuse
239,281,Gwarimpa
240,281,Kabusa
241,281,Gwagwa
242,281,Jiwa
243,281,Gui
244,281,Karu
245,281,Nyanya
246,281,Orozo
247,18,Kpasham
248,18,Dong
249,18,Nassarawo Demsa
250,18,Dilli
251,18,Dwam
252,18,Bille
253,18,Mbula Kuli
254,18,Borrong
255,18,Gwamba
256,18,Demsa
257,19,Farang
258,19,Wuro Bokki
259,19,Pariya
260,19,Ribadu
261,19,Fufore
262,19,Gurin
263,19,Beti
264,19,Mayo Ine
265,19,Uki tuki
266,19,Yadim
267,19,Karlahi
268,20,Sugu
269,20,Gamu
270,20,Jaggu
271,20,Ganye II
272,20,Gurum
273,20,Timdore
274,20,Yebbi
275,20,Bakari Guso
276,20,Ganye I
277,20,Sangasumi
278,22,Garkida
279,22,Gombi North
280,22,Gombi South
281,22,Guyaku
282,22,Tawa
283,22,Ga'anda
284,22,Gabun
285,22,Boga/ Dingai
286,22,Duwa
287,22,Yang
288,21,Kola
289,21,Dumna
290,21,Chikila
291,21,Banjiram
292,21,Dukul
293,21,Lokoro
294,21,Guyuk
295,21,Purokayo
296,21,Bodeno
297,21,Bobini
298,24,Uba
299,24,Garaha
300,24,Gaya
301,24,Bangshika
302,24,Hildi
303,24,Daksiri
304,24,Hushere Zum
305,24,Kwarhi
306,24,Mayo Lope
307,24,Thilbang
308,24,Hong
309,24,Shangui
310,26,Gyawana
311,26,Lafiya
312,26,Lamurde
313,26,Dubwangun
314,26,Opalo
315,26,Rigange
316,26,Ngbakowo
317,26,Mgbebongun
318,26,Waduku
319,26,Suwa
320,27,Wagga
321,27,Madagali
322,27,Babel
323,27,Hyambula
324,27,Gulak
325,27,K/wuro Ngayandi
326,27,Duhu/ Shuwa
327,27,Pallam
328,27,Wula
329,27,Shelmi / Sukur/ Vapura
330,28,Mayonguli
331,28,Maiha Gari
332,28,Humbutudi
333,28,Pakka
334,28,Manjekin
335,28,Tambajam
336,28,Sorau 'A'
337,28,Sorau 'B'
338,28,Konkol
339,28,Belel
340,29,Gorobi
341,29,Bajama
342,29,Gengle
343,29,Ndikong
344,29,Ribadu
345,29,Yoffo
346,29,Mayo-Belwa
347,29,Nassarawo Jereng
348,29,Mayo Farang
349,29,Binyeri
350,29,Tola
351,29,Gangfada
352,30,Thukudou / Sufuku / zah
353,30,Sina / Kamale / kwande
354,30,Garta / Ghunchi
355,30,Sukumu / Tillijo
356,30,Minkisi/ Wuro Ngiki
357,30,Futudou / Futules
358,30,Vi / boka
359,30,Moda / Dlaka / Ghenjuwa
360,30,Munkavicita
361,30,Wamblimi / Tilli
362,30,Bazza Margi
363,30,Michika  II
364,30,Michika I
365,30,Madzi
366,30,Jigalambu
367,30,Tumbara / Ngabili
368,33,Numan I
369,33,Numan II
370,33,Numan III
371,33,Sabon Pegi
372,33,Bare
373,33,Imburu
374,33,Vulpi
375,33,Kodomti
376,33,Gamadio
377,33,Bolki
378,34,Shelleng
379,34,Ketembere
380,34,Kiri
381,34,Gundo
382,34,Wuro Yanka/ Libbo
383,34,Jumbul
384,34,Tallum
385,34,Bakta
386,34,Gwapopolok
387,34,Bodwai
388,35,Zumo
389,35,Kilange Hirna
390,35,Dirma
391,35,Suktu
392,35,Waltandi
393,35,Song Waje
394,35,Kilange Funa
395,35,Dumne
396,35,Gudu Mboi
397,35,Song Gari
398,35,Sigire
399,36,Kiri II
400,36,Kiri I
401,36,Toungo III
402,36,Dawo I
403,36,Kongin Baba II
404,36,Kongin Baba I
405,36,Dawo II
406,36,Gumti
407,36,Toungo II
408,36,Toungo I
409,37,Karewa
410,37,Alkalawa
411,37,Ajiya
412,37,Gwadabawa
413,37,Limawa
414,37,Yelwa
415,37,Rumde
416,37,Luggere
417,37,Nassarawo
418,37,Jambutu
419,37,Doubeli
420,38,Mbamba
421,38,Adarawo
422,38,Makama 'A'
423,38,Makama 'B'
424,38,Toungo
425,38,Yolde Kohi
426,38,Ngurore
427,38,Namtari
428,38,Bole Yolde Pate
429,38,Bako
430,38,Mbamoi
431,23,Wuro Dole
432,23,Tambo
433,23,Gereng
434,23,Modire/ Vinikilang
435,23,Damare
436,23,Dakri
437,23,Jera Bonyo
438,23,Jera Bakari
439,23,Gerei I
440,23,Girei  II
441,25,Koma II
442,25,Koma I
443,25,Danaba
444,25,Mbulo
445,25,Nyibango
446,25,Mapeo
447,25,Leko
448,25,Yelli
449,25,Jada II
450,25,Mayokalaye
451,25,Jada I
452,31,Mijilu
453,31,Muchalla
454,31,Bahuli
455,31,Betso
456,31,Mayo Bani
457,31,Vimtim
458,31,Digil
459,31,Sabon Layi
460,31,Lokuwa
461,31,Kolere
462,31,Yelwa
463,32,Duvu/ Chaba/ Girburum
464,32,Dirbishi/Gandira
465,32,Mujara
466,32,Kwaja
467,32,Nduku
468,32,Gella
469,32,Mugulbu/ Yadafa
470,32,Gude
471,32,Nassarawo
472,32,Lamorde
473,39,Abak Urban II
474,39,Abak Urban III
475,39,Abak Urban I
476,39,Abak Urban IV
477,39,Midim II
478,39,Midim I
479,39,Afaha Obong II
480,39,Afaha Obong I
481,39,Otoro III
482,39,Otoro I
483,39,Otoro II
484,40,Eastern Obolo X
485,40,Eastern Obolo I
486,40,Eastern Obolo VIII
487,40,Eastern Obolo II
488,40,Eastern Obolo III
489,40,Eastern Obolo IV
490,40,Eastern Obolo VI
491,40,Eastern Obolo IX
492,40,Eastern Obolo V
493,40,Eastern Obolo VII
494,41,Central V
495,41,Central V
496,41,Central I
497,41,Central II
498,41,Central IV
499,41,Central III
500,41,Urban III
501,41,Urban II
502,41,Urban I
503,41,Okon I
504,41,Okon II
505,42,Etebi Idung Assan
506,42,Etebi Akwata
507,42,Ebe Ekpi
508,42,Ekpene Obo
509,42,Edor
510,42,Ntak Inyang
511,42,Akpautong
512,42,Ikpa
513,42,Uquo
514,42,Ebighi Okpono
515,43,Ikpe Annang
516,43,Ukana East
517,43,Adiasim
518,43,Ekpeyong II
519,43,Ekpeyong I
520,43,Ukana West II
521,43,Okon
522,43,Odoro Ikot I
523,43,Odoro Ikot II
524,43,Ukana West I
525,43,Afaha
526,44,Etim Ekpo VI
527,44,Etim Ekpo V
528,44,Etim Ekpo I
529,44,Etim Ekpo II
530,44,Etim Ekpo IV
531,44,Etim Ekpo III
532,44,Etim Ekpo VII
533,44,Etim Ekpo X
534,44,Etim Ekpo VIII
535,44,Etim Ekpo IX
536,45,Northern Iman I
537,45,Northern Iman II
538,45,Etinan Urban V
539,45,Etinan Urban IV
540,45,Etinan Urban III
541,45,Etinan Urban II
542,45,Etinan Urban I
543,45,Southern Iman I
544,45,Southern Iman III
545,45,Southern Iman II
546,45,Southern Iman IV
547,46,Ibeno IV
548,46,Ibeno VIII
549,46,Ibeno II
550,46,Ibeno VI
551,46,Ibeno VII
552,46,Ibeno V
553,46,Ibeno III
554,46,Ibeno I
555,46,Ibeno X
556,46,Ibeno IX
557,47,Asutan IV
558,47,Asutan V
559,47,Asutan III
560,47,Asutan II
561,47,Ibesikpo I
562,47,Ibesikpo II
563,47,Ibesikpo III
564,47,Ibesikpo IV
565,47,Ibesikpo V
566,47,Asutan I
567,48,Ibiono Southern II
568,48,Ibiono Southern I
569,48,Ibiono Western II
570,48,Ibiono Eastern II
571,48,Ibiono Western I
572,48,Ibiono Central I
573,48,Ibiono Eastern I
574,48,Ibiono Central II
575,48,Ikpanya
576,48,Ibiono Northern II
577,48,Ibiono Northern I
578,49,Achan Ika
579,49,Achan  II
580,49,Achan  III
581,49,Ito III
582,49,Odoro I
583,49,Ito I
584,49,Odoro II
585,49,Ito II
586,49,Urban II
587,49,Urban I
588,50,Itak
589,50,Ndiya/Ikot Idana
590,50,Ediene I
591,50,Ikono Middle II
592,50,Ikono Middle III
593,50,Ikono Middle IV
594,50,Ikono Middle I
595,50,Nkwot II
596,50,Ikono South
597,50,Ediene II
598,50,Nkwot I
599,51,Ikpa Nung Asang I
600,51,Ikpa Nung Asang II
601,51,Edemaya III
602,51,Ukpum Okon
603,51,Ukpum Ete I
604,51,Ikpa Ibekwe II
605,51,Ukpum Ete II
606,51,Edemaya II
607,51,Ikpa Ibekwe I
608,51,Edemaya I
609,52,Ikot Ekpene IV
610,52,Ikot Ekpene II
611,52,Ikot Ekpene I
612,52,Ikot Ekpene III
613,52,Ikot Ekpene VIII
614,52,Ikot Ekpene IX
615,52,Ikot Ekpene VII
616,52,Ikot Ekpene X
617,52,Ikot Ekpene XI
618,52,Ikot Ekpene VI
619,52,Ikot Ekpene V
620,53,Ikono North III
621,53,Nkari
622,53,Iwerre
623,53,Usuk  Ukwok
624,53,Itu Mbonuso
625,53,Ikpe II
626,53,Ikpe I
627,53,Odoro Ukwok
628,53,Ikono North I
629,53,Ikono North II
630,55,Udesi
631,55,Ebughu I
632,55,Uda I
633,55,Uda II
634,55,Ebughu II
635,55,Efiat II
636,55,Efiat I
637,55,Ibaka
638,55,Enwang I
639,55,Enwang II
640,54,West Itam II
641,54,West Itam I
642,54,West Itam III
643,54,East Itam I
644,54,East Itam II
645,54,East Itam III
646,54,East Itam IV
647,54,East Itam V
648,54,Mbiase/Ayadehe
649,54,Oku Iboku
650,56,Ukpum Minya II
651,56,Ukpum Minya I
652,56,Ukpum Minya III
653,56,Ikpa Ibom I
654,56,Ibiaku I
655,56,Ikpa Ikono II
656,56,Ikpa Ikono III
657,56,Ukpum Minya IV
658,56,Ibiaku III
659,56,Ibiaku II
660,56,Ikpa Ikono I
661,56,Ikpa Ibom II
662,56,Ikpa Ibom III
663,56,Ikpa Ibom IV
664,57,Eastern Nsit VII
665,57,Eastern Nsit IX
666,57,Eastern Nsit VIII
667,57,Eastern Nsit II
668,57,Eastern Nsit X
669,57,Eastern Nsit I
670,57,Eastern Nsit III
671,57,Eastern Nsit VI
672,57,Eastern Nsit IV
673,57,Eastern Nsit V
674,58,Mbaiso V
675,58,Mbaiso II
676,58,Mbaiso IV
677,58,Mbaiso I
678,58,Mbaiso III
679,58,Asang IV
680,58,Asang V
681,58,Asang III
682,58,Asang II
683,58,Asang I
684,59,Ubium South II
685,59,Ubium South I
686,59,Ubium South III
687,59,Ibiakpan Obotim I
688,59,Ubium North I
689,59,Ubium North II
690,59,Ubium North III
691,59,Ndiya
692,59,Itreto
693,59,Ibiakpan/Obotim II
694,60,Nto Edino IV
695,60,Obot Akara II
696,60,Obot Akara III
697,60,Nto Edino II
698,60,Ikot Abia III
699,60,Ikot Abia II
700,60,Nto Edino I
701,60,Ikot Abia I
702,60,Obot Akara I
703,60,Nto Edino III
704,61,Ekeya
705,61,Okopedi II
706,61,Nung Atai/Ube I
707,61,Okopedi I
708,61,Nung Atai/Ube II
709,61,Offi II
710,61,Eweme II
711,61,Offi I
712,61,Eweme I
713,61,Akai/Mbukpo/Udung
714,62,Oniong east III
715,62,Oniong west II
716,62,Oniong west I
717,62,Oniong west III
718,62,Nung idem II
719,62,Oniong east I
720,62,Oniong east II
721,62,Nung idem I
722,62,Awa III
723,62,Awa I
724,62,Awa IV
725,62,Awa II
726,63,Oron Urban  X
727,63,Oron Urban  IX
728,63,Oron Urban I
729,63,Oron Urban II
730,63,Oron Urban III
731,63,Oron Urban VII
732,63,Oron UrbanVI
733,63,Oron Urban V
734,63,Oron Urban VIII
735,63,Oron Urban IV
736,64,Abak Midim IV
737,64,Abak Midim III
738,64,Abak Midim II
739,64,Abak Midim I
740,64,Ekparakwa
741,64,Ibesit/Nung Ikot I
742,64,Ndot/Ikot Okoro III
743,64,Ibesit/Nung Ikot II
744,64,Ibesit
745,64,Ikot Ibritam II
746,64,Ikot Ibritam I
747,64,Ndot/Ikot Okoro II
748,64,Ndot/Ikot Okoro I
749,65,Udung Uko IV
750,65,Udung Uko V
751,65,Udung Uko VI
752,65,Udung Uko II
753,65,Udung Uko I
754,65,Udung Uko III
755,65,Udung Uko X
756,65,Udung Uko VII
757,65,Udung Uko IX
758,65,Udung Uko VIII
759,66,Northern Afaha I
760,66,Northern Ukanafun II
761,66,Southern Afaha Adat Ifang IV
762,66,Southern Ukanafun I
763,66,Ukanafun Urban
764,66,Southern Ukanafun II
765,66,Northern Ukanafun I
766,66,Southern Afaha Adat Ifang I
767,66,Northern Afaha II
768,66,Southern Afaha Adat Ifang III
769,66,Southern Afaha Adat Ifang II
770,67,Southern Uruan VI
771,67,Southern Uruan V
772,67,Southern Uruan IV
773,67,Southern Uruan I
774,67,Southern Uruan III
775,67,Southern Uruan II
776,67,Central Uruan III
777,67,Central Uruan II
778,67,Central Uruan I
779,67,Northern Uruan II
780,67,Northern Uruan I
781,68,Urue Offong I
782,68,Urue Offong III
783,68,Urue Offong II
784,68,Urue offOng V
785,68,Urue Offong IV
786,68,Oruko IV
787,68,Oruko I
788,68,Oruko V
789,68,Oruko II
790,68,Oruko III
791,69,Ikono II
792,69,Ikono I
793,69,Offot I
794,69,Oku I
795,69,Etoi II
796,69,Etoi I
797,69,Oku II
798,69,Uyo Urban II
799,69,Uyo Urban I
800,69,Uyo Urban III
801,69,Offot II
802,70,Achina I
803,70,Achina II
804,70,Umuchu I
805,70,Umuchu II
806,70,Uga II
807,70,Amesi
808,70,Uga I
809,70,Akpo
810,70,Nkpologwu
811,70,Ezinifite II
812,70,Ezinifite I
813,70,Igbo-Ukwu I
814,70,Oraeri
815,70,Igbo - Ukwu II
816,70,Ikenga
817,70,Isuofia
818,70,Umuona
819,70,Ekwulobia I
820,70,Ekwulobia II
821,70,Agulueze chukwu
822,76,Umu elum
823,76,Anaku
824,76,Omor I
825,76,Omor III
826,76,Umumbo
827,76,Omor II
828,76,Igbakwu
829,76,Omasi
830,76,Umueje
831,76,Ifite Ogwari I
832,76,Ifite Ogwari II
833,71,Nsugbe II
834,71,Nsugbe I
835,71,Umuleri  II
836,71,Umuoba-anam
837,71,Otuocha II
838,71,Otuocha I
839,71,Umureli I
840,71,Aguleri
841,71,Nando II
842,71,Aguleri II
843,71,Igbariam
844,71,Eziagulu-otu
845,71,Enugwu-otu
846,71,Nando I
847,71,Nando III
848,72,Ezi-anam
849,72,Oroma Etiti-anam
850,72,Umueze-anam II
851,72,Umuenwelum-anam
852,72,Olumbanasa -ode
853,72,Nzam
854,72,Ifite-anam
855,72,Umuoba-anam
856,72,Umueze-anam  I
857,72,Olumbanasa-inoma
858,73,Ichida I
859,73,Ichida II
860,73,Adazi Enu  I
861,73,Adazi Ani II
862,73,Adazi Enu  II
863,73,Adazi Ani I
864,73,Agulu Uzoigbo
865,73,Akwaeze
866,73,Neni I
867,73,Neni II
868,73,Obeledu
869,73,Agulu IV
870,73,Agulu I
871,73,Adazi Nnukwu I
872,73,Adazi Nnukwu II
873,73,Agulu II
874,73,Nri II
875,73,Agulu III
876,73,Nri I
877,74,Awba-ofemmili
878,74,Achalla I
879,74,Ugbene
880,74,Ugbenu
881,74,Amansea
882,74,Isu Aniocha
883,74,Mgbakwu I (Anezike)
884,74,Urum
885,74,Amanuke
886,74,Achalla III
887,74,Achalla II
888,74,Ebenebe II
889,74,Ebenebe I
890,74,Ebenebe III
891,75,Mba-ukwu
892,75,Umuawulu
893,75,Nise I
894,75,Nise II
895,75,Nibo I
896,75,Nibo III
897,75,Ezinato/Isiagu
898,75,Nibo II
899,75,Awka VII
900,75,Awka V
901,75,Amawbia II
902,75,Amawbia I
903,75,Amawbia III
904,75,Awka VI
905,75,Awka IV
906,75,Awka III
907,75,Awka I
908,75,Awka II
909,75,Okpuno
910,75,Agu Oka
911,77,Umudioka  II
912,77,Umunnachi  I
913,77,Umudioka  I
914,77,Umunnachi  II
915,77,Ifitedunu  I
916,77,Ifitedunu  II
917,77,Akwa
918,77,Ukpo  I
919,77,Ukpo III
920,77,Ukpo II
921,77,Ukwulu I
922,77,Ukwulu II
923,77,Nawgu II
924,77,Nawgu I
925,78,Ihembosi/Anaubahu
926,78,Ihiteoha
927,78,Ozubulu II
928,78,Ozubulu I
929,78,Ozubulu IV
930,78,Ozubulu V
931,78,Amakwa II
932,78,Ozubulu III
933,78,Oraifite III
934,78,Oraifite I
935,78,Oraifite II
936,78,Ichi
937,79,Oraukwu
938,79,Abacha
939,79,Eziowelle
940,79,Abatete
941,79,Ideani
942,79,Uke
943,79,Umuoji
944,79,Obosi
945,79,Nkpor II
946,79,Nkpor I
947,79,Ogidi I
948,79,Ogidi II
949,80,Awka-etiti II
950,80,Awka-etiti I
951,80,Nnobi I
952,80,Nnobi I
953,80,Nnokwa
954,80,Alor I
955,80,Nnobi III
956,80,Nnobi II
957,80,Ojoto
958,80,Akwukwu
959,80,Oba I
960,80,Oba II
961,81,Amorka
962,81,Uli III
963,81,Uli II
964,81,Uli I
965,81,Isseke
966,81,Ubuluisiuzor
967,81,Orsumoghu
968,81,Lilu
969,81,Azia
970,81,Mbosi
971,81,Okija III
972,81,Okija I
973,81,Okija IV
974,81,Okija V
975,81,Ogbolo
976,81,Ihite
977,81,Amamu II
978,81,Amamu I
979,81,Uzoakwa
980,81,Okija II
981,82,Nimo IV
982,82,Nimo I
983,82,Nimo III
984,82,Enugwu Ukwu IV
985,82,Enugwu Ukwu I
986,82,Enugwu Ukwu II
987,82,Nimo II
988,82,Abagana IV
989,82,Abagana I
990,82,Nawfia II
991,82,Abagana III
992,82,Enugwu Ukwu III
993,82,Abagana II
994,82,Abba II
995,82,Abba I
996,82,Nawfia I
997,82,Enugwu-agidi I
998,82,Enugwu-agidi II
999,83,Umudim I
1000,83,Umudim II
1001,83,Otolo III
1002,83,Otolo II
1003,83,Uruagu II
1004,83,Uruagu I
1005,83,Uruagu III
1006,83,Nnewi-ichi II
1007,83,Nnewi-ichi I
1008,83,Otolo I
1009,84,Unubi
1010,84,Akwa-ihedi
1011,84,Ekwulumili
1012,84,Azuigbo
1013,84,Amichi II
1014,84,Amichi I
1015,84,Amichi III
1016,84,Ezinifite II
1017,84,Ezinifite III
1018,84,Ezinifite
1019,84,Ukpor II
1020,84,Ukpor I
1021,84,Ukpor VI
1022,84,Ukpor III
1023,84,Ukpor V
1024,84,Utuh
1025,84,Ukpor IV
1026,84,Ebenator
1027,84,Osumenyi  II
1028,84,Osumenyi  I
1029,86,Inland Town VII
1030,86,Inland Town VIII`
1031,86,Woluwo Layout
1032,86,Inland Town III
1033,86,Inland Town IV
1034,86,Inland Town V
1035,86,Inland Town I
1036,86,Inland Town II
1037,86,Water-side Central  I
1038,86,Water-side Central  II
1039,86,Trans Nkisi
1040,86,Ogbe Umuonicha
1041,86,American Quarters
1042,86,Inland Town VI
1043,86,G.R.A
1044,87,Odoakpu II
1045,87,Odoakpu VI
1046,87,Odoakpu IV
1047,87,Odoakpu III
1048,87,Odoakpu I
1049,87,Fegge VII
1050,87,Odoakpu V
1051,87,Odoakpu VII
1052,87,Fegge I
1053,87,Bridge Head III
1054,87,Bridge Head II
1055,87,Bridge Head I
1056,87,Fegge IV
1057,87,Fegge VI
1058,87,Fegge II
1059,87,Fegge V
1060,87,Fegge III
1061,88,Ufuma I
1062,88,Ajalli I (Obinikpa and Umueve)
1063,88,Ajalli II (Umuabiama and Amaga)
1064,88,Nanka I
1065,88,Ndiukwuenu/Okpeze
1066,88,Oko I
1067,88,Oko II
1068,88,Nanka II
1069,88,Awgbu I
1070,88,Ufuma II
1071,88,Ndiowu
1072,88,Ndiokolo/Ndiokpaleke
1073,88,Amaetiti
1074,88,Awa
1075,88,Awgbu II
1076,88,Amaokpala / Omogho
1077,88,Ndikelionwu
1078,88,Ndi Okpalaeze
1079,89,Owerre-ezukala II
1080,89,Owerre-ezukala I
1081,89,Nkerehi
1082,89,Ogbunka I
1083,89,Ogbunka II
1084,89,Ihite
1085,89,Umunze II
1086,89,Umunze I
1087,89,Umunze III
1088,89,Eziagu
1089,89,Ezira
1090,89,Nawfija
1091,89,Isulo
1092,89,Akpu
1093,89,Ogboji
1094,89,Enugu/umonyia
1095,89,Agbudu
1096,89,Umuomaku
1097,90,Nkwelle Ezunaka II
1098,90,Nkwelle Ezunaka I
1099,90,Ogbunike II
1100,90,Ogbunike I
1101,90,Umunya II
1102,90,Umunya I
1103,90,Awkuzu I
1104,90,Awkuzu III
1105,90,Nteje I
1106,90,Awkuzu IV
1107,90,Awkuzu II
1108,90,Nteje IV
1109,90,Nteje V
1110,90,Nteje II
1111,90,NtejeIII
1112,85,Ogwu-Ikpele
1113,85,Akili Ogidi/Obeagwe
1114,85,Ogwuaniocha
1115,85,Ossomala
1116,85,Umunankwo/Mputu
1117,85,Ochuche-Umuodu/Ogbakuba/Amiyi
1118,85,Akili - Ozizor
1119,85,Atani II
1120,85,Atani I
1121,85,Iyiowa/Odekpe/Ohita
1122,85,Okpoko V
1123,85,Okpoko VI
1124,85,Okpoko II
1125,85,Okpoko III
1126,85,Okpoko I
1127,85,Okpoko IV
1128,91,Futuk
1129,91,Yalo
1130,91,Gwana / Mansur
1131,91,Maimadi
1132,91,Yuli/Lim
1133,91,Pali
1134,91,Birin/ Gigara/ Yankari
1135,91,Alkaleri
1136,91,Gwaram
1137,91,Gar
1138,91,Dan kungibar
1139,92,Mun/Munsal
1140,92,Dandango/Yamrat
1141,92,Zungur/Liman Katagum
1142,92,Birshi/Miri
1143,92,Kundum/Durum
1144,92,Kangyare/Turwun
1145,92,Galambi/Gwaskwaram
1146,92,Dan'iya Hardo
1147,92,Makama/Sarki Baki
1148,92,Dawaki
1149,92,Majidadi 'A'
1150,92,Majidadi 'B'
1151,93,"Bogoro ""A"""
1152,93,"Bogoro ""C"""
1153,93,"Bogoro ""D"""
1154,93,"B O I ""A"""
1155,93,"B O I ""B"""
1156,93,"B O I ""C"""
1157,93,"Lusa ""B"""
1158,93,"Lusa ""A"""
1159,93,"Lusa ""C"""
1160,93,"Bogoro ""B"""
1161,94,Jalam East
1162,94,Yanda
1163,94,Jalam Central
1164,94,Yame
1165,94,Garuza
1166,94,Dambam
1167,94,Gurbana
1168,94,Gargawa
1169,94,Zaura
1170,94,Dagauda
1171,95,Darazo
1172,95,Tauya
1173,95,Yautare
1174,95,Gabciyari
1175,95,Gabarin
1176,95,Konkiyal
1177,95,Lago
1178,95,Papa
1179,95,Sade
1180,95,Wahu
1181,95,Lanzai
1182,96,Bagel/Bajar
1183,96,Polchi
